Software Key,CVSS Score,Attack from Where?,User Interaction,Privilege,Confidentiality Metric,Integrity Metric,Availability Metric,Exploitability,Mitigation Plan?
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,None,Partial,None,Unproven,1
13,6.9,Local,Medium,None,Complete,Complete,Complete,Proof-of-Concept,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,High,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,None,Partial,None,Unproven,1
13,6.9,Local,Medium,None,Complete,Complete,Complete,Proof-of-Concept,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,None,Partial,None,Unproven,1
13,2.6,Network,High,None,Partial,None,None,Unproven,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,2
13,8.3,Adjacent,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,3.5,Network,Medium,Single,Partial,None,None,Unproven,1
13,5,Network,Low,None,None,Partial,None,Unproven,1
13,2.6,Network,High,None,Partial,None,None,Unproven,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,2
13,8.3,Adjacent,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,3.5,Network,Medium,Single,Partial,None,None,Unproven,1
13,2.6,Network,High,None,Partial,None,None,Unproven,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,1
13,2.6,Network,High,None,Partial,None,None,Unproven,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,1
13,2.6,Network,High,None,Partial,None,None,Unproven,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,1
13,5,Network,Low,None,None,Partial,None,Unproven,1
13,2.6,Network,High,None,Partial,None,None,Unproven,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,None,Partial,None,Unproven,1
13,2.6,Network,High,None,Partial,None,None,Unproven,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,1
13,3.5,Network,Medium,Single,Partial,None,None,Unproven,1
13,8.3,Adjacent,Low,None,Complete,Complete,Complete,Proof-of-Concept,1
13,2.6,Network,High,None,Partial,None,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,5,Network,Low,None,None,Partial,None,Unproven,1
13,6.9,Local,Medium,None,Complete,Complete,Complete,Proof-of-Concept,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,0
13,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,1
13,3.5,Network,Medium,Single,Partial,None,None,Unproven,1
13,8.3,Adjacent,Low,None,Complete,Complete,Complete,Proof-of-Concept,1
13,2.6,Network,High,None,Partial,None,None,Unproven,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,2
13,3.5,Network,Medium,Single,Partial,None,None,Unproven,1
13,8.3,Adjacent,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,1
13,10,Network,Low,None,Complete,Complete,Complete,High,0
13,2.6,Network,High,None,Partial,None,None,Unproven,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,6.8,Adjacent,High,None,Complete,Complete,Complete,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,1
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,0
13,3.5,Network,Medium,Single,Partial,None,None,Unproven,1
13,8.3,Adjacent,Low,None,Complete,Complete,Complete,Proof-of-Concept,1
13,5,Network,Low,None,None,Partial,None,Unproven,1
13,10,Network,Low,None,Complete,Complete,Complete,High,0
13,2.6,Network,High,None,Partial,None,None,Unproven,1
13,2.6,Network,High,None,Partial,None,None,Unproven,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,1
13,2.6,Network,High,None,Partial,None,None,Unproven,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,1
13,2.6,Network,High,None,Partial,None,None,Unproven,1
13,7.8,Network,Low,None,None,None,Complete,Proof-of-Concept,2
13,5,Network,Low,None,None,Partial,None,Functional,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,5,Network,Low,None,None,Partial,None,Unproven,1
13,6.9,Local,Medium,None,Complete,Complete,Complete,Proof-of-Concept,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,1
13,3.5,Network,Medium,Single,Partial,None,None,Unproven,1
13,8.3,Adjacent,Low,None,Complete,Complete,Complete,Proof-of-Concept,1
13,2.6,Network,High,None,Partial,None,None,Unproven,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,1
13,3.5,Network,Medium,Single,Partial,None,None,Unproven,1
13,8.3,Adjacent,Low,None,Complete,Complete,Complete,Proof-of-Concept,1
13,2.6,Network,High,None,Partial,None,None,Unproven,1
13,7.8,Network,Low,None,None,None,Complete,Proof-of-Concept,0
13,5,Network,Low,None,None,Partial,None,Functional,0
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,0
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,5,Network,Low,None,None,Partial,None,Unproven,1
13,6.9,Local,Medium,None,Complete,Complete,Complete,Proof-of-Concept,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,10,Network,Low,None,Complete,Complete,Complete,Proof-of-Concept,0
13,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,1
13,10,Network,Low,None,Complete,Complete,Complete,Functional,0
13,6.8,Local,Low,Single,Complete,Complete,Complete,Unproven,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,2
13,10,Network,Low,None,Complete,Complete,Complete,Functional,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,2
13,3.5,Network,Medium,Single,Partial,None,None,Unproven,1
13,8.3,Adjacent,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,5,Network,Low,None,None,Partial,None,Unproven,1
13,2.6,Network,High,None,Partial,None,None,Unproven,1
13,6.8,Local,Low,Single,Complete,Complete,Complete,Proof-of-Concept,2
13,6.8,Local,Low,Single,Complete,Complete,Complete,Functional,2
13,3.5,Network,Medium,Single,Partial,None,None,Unproven,1
13,8.3,Adjacent,Low,None,Complete,Complete,Complete,Proof-of-Concept,2
13,2.6,Network,High,None,Partial,None,None,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
3,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
3,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
3,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
3,6.1,Adjacent,Low,None,None,None,Complete,Unproven,1
3,7.8,Network,Low,None,None,None,Complete,Unproven,1
3,7.8,Network,Low,None,None,None,Complete,Unproven,1
3,7.8,Network,Low,None,None,None,Complete,Unproven,1
3,7.8,Network,Low,None,None,None,Complete,Unproven,1
7,3.3,Adjacent,Low,None,Partial,None,None,Unproven,1
7,3.3,Adjacent,Low,None,Partial,None,None,Unproven,1
7,3.3,Adjacent,Low,None,Partial,None,None,Unproven,1
7,3.3,Adjacent,Low,None,Partial,None,None,Unproven,1
7,3.3,Adjacent,Low,None,Partial,None,None,Unproven,1
7,3.3,Adjacent,Low,None,Partial,None,None,Unproven,1
7,3.3,Adjacent,Low,None,Partial,None,None,Unproven,1
7,3.3,Adjacent,Low,None,Partial,None,None,Unproven,1
7,3.3,Adjacent,Low,None,Partial,None,None,Unproven,1
7,3.3,Adjacent,Low,None,Partial,None,None,Unproven,1
7,3.3,Adjacent,Low,None,Partial,None,None,Unproven,1
7,3.3,Adjacent,Low,None,Partial,None,None,Unproven,1
23,5,Network,Low,None,None,Partial,None,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
0,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
16,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
16,9.3,Network,Medium,None,Complete,Complete,Complete,Unproven,1
1,5,Network,Low,None,None,None,Partial,Unproven,1
1,5,Network,Low,None,None,None,Partial,Unproven,1
1,6.8,Network,Medium,None,Partial,Partial,Partial,Unproven,1
1,6.8,Network,Medium,None,Partial,Partial,Partial,Unproven,1
1,7.8,Network,Low,None,None,None,Complete,Unproven,1
1,7.8,Network,Low,None,None,None,Complete,Unproven,1
19,1.7,Local,Low,Single,None,Partial,None,Unproven,1
19,1.7,Local,Low,Single,None,Partial,None,Unproven,1
19,1.7,Local,Low,Single,None,Partial,None,Unproven,1
19,1.7,Local,Low,Single,None,Partial,None,Unproven,1
19,1.7,Local,Low,Single,None,Partial,None,Unproven,1
19,1.7,Local,Low,Single,None,Partial,None,Unproven,1
19,1.7,Local,Low,Single,None,Partial,None,Unproven,1
19,1.7,Local,Low,Single,None,Partial,None,Unproven,1
19,1.7,Local,Low,Single,None,Partial,None,Unproven,1
19,1.7,Local,Low,Single,None,Partial,None,Unproven,1
19,1.7,Local,Low,Single,None,Partial,None,Unproven,1
19,1.7,Local,Low,Single,None,Partial,None,Unproven,1
19,1.7,Local,Low,Single,None,Partial,None,Unproven,1
19,1.7,Local,Low,Single,None,Partial,None,Unproven,1
19,1.7,Local,Low,Single,None,Partial,None,Unproven,1
19,1.7,Local,Low,Single,None,Partial,None,Unproven,1
19,1.7,Local,Low,Single,None,Partial,None,Unproven,1
19,1.7,Local,Low,Single,None,Partial,None,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
10,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
10,7.5,Network,Low,None,Partial,Partial,Partial,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,6.8,Network,Medium,None,Partial,Partial,Partial,Unproven,1
10,6.8,Network,Medium,None,Partial,Partial,Partial,Unproven,1
10,6.8,Network,Medium,None,Partial,Partial,Partial,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,5,Network,Low,None,None,Partial,None,Unproven,1
10,5,Network,Low,None,None,Partial,None,Unproven,1
10,5,Network,Low,None,None,Partial,None,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,Unproven,1
10,10,Network,Low,None,Complete,Complete,Complete,High,2
10,10,Network,Low,None,Complete,Complete,Complete,High,2
10,10,Network,Low,None,Complete,Complete,Complete,High,2
10,6.8,Network,Medium,None,Partial,Partial,Partial,Unproven,1
10,6.8,Network,Medium,None,Partial,Partial,Partial,Unproven,1
10,6.8,Network,Medium,None,Partial,Partial,Partial,Unproven,1
17,4.3,Network,Medium,None,None,Partial,None,Unproven,1
17,4.3,Network,Medium,None,None,Partial,None,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
4,7.8,Network,Low,None,None,None,Complete,Unproven,1
23,4.3,Network,Medium,None,None,Partial,None,Unproven,1
